,rule_id,inchikey,chembl_id,predicate_id,ref_id,compound_id,object_id,object_external_id,object_name,predicate_name,ref_name
158,130657,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5539,CHEMBL211,Muscarinic acetylcholine receptor M2,reported_activity,chembl:activity
159,130658,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,reported_activity,chembl:activity
160,130659,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5541,CHEMBL1821,Muscarinic acetylcholine receptor M4,reported_activity,chembl:activity
161,130660,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5542,CHEMBL2035,Muscarinic acetylcholine receptor M5,reported_activity,chembl:activity
162,130661,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5467,CHEMBL3459,Serotonin 1b (5-HT1b) receptor,reported_activity,chembl:activity
163,130662,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5469,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,reported_activity,chembl:activity
164,130663,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5611,CHEMBL2111342,Dopamine receptor D2 and D3,reported_activity,chembl:activity
165,130664,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5604,CHEMBL1899,Serotonin 3a (5-HT3a) receptor,reported_activity,chembl:activity
166,130665,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5593,CHEMBL327,Alpha-2a adrenergic receptor,reported_activity,chembl:activity
167,130666,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5614,CHEMBL229,Alpha-1a adrenergic receptor,reported_activity,chembl:activity
168,130667,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,89,132,162,5616,CHEMBL3707465,Histone H1.0,reported_activity,chembl:activity
169,149450,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,94,158,162,8551,dopamine d4,dopamine d4,antagonist,libraries:biomol:targets
170,149451,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,94,158,162,8552,dopamine D2,dopamine D2,antagonist,libraries:biomol:targets
171,149614,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,94,158,162,8561,serotonin 5-HT 1c,serotonin 5-HT 1c,antagonist,libraries:biomol:targets
172,150487,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CHEMBL42,110,160,162,8632,Adrenergic receptor beta-2,Adrenergic receptor beta-2,targets,libraries:prestwick:targets
173,117597,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,70,47,191,5473,CHEMBL228,Serotonin transporter,inhibitor,chembl:mechs
174,129573,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5862,CHEMBL313,Serotonin transporter,reported_activity,chembl:activity
175,129574,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5473,CHEMBL228,Serotonin transporter,reported_activity,chembl:activity
176,129575,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5941,CHEMBL2799,Dopamine transporter,reported_activity,chembl:activity
177,129576,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5605,CHEMBL304,Norepinephrine transporter,reported_activity,chembl:activity
178,129577,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5863,CHEMBL338,Dopamine transporter,reported_activity,chembl:activity
179,129578,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5587,CHEMBL2093864,Adrenergic receptor alpha-2,reported_activity,chembl:activity
180,129579,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5521,CHEMBL238,Dopamine transporter,reported_activity,chembl:activity
181,129580,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5495,CHEMBL222,Norepinephrine transporter,reported_activity,chembl:activity
182,129581,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5514,CHEMBL289,Cytochrome P450 2D6,reported_activity,chembl:activity
183,129582,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5538,CHEMBL216,Muscarinic acetylcholine receptor M1,reported_activity,chembl:activity
184,129583,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5539,CHEMBL211,Muscarinic acetylcholine receptor M2,reported_activity,chembl:activity
185,129584,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,reported_activity,chembl:activity
186,129585,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5541,CHEMBL1821,Muscarinic acetylcholine receptor M4,reported_activity,chembl:activity
187,129586,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5542,CHEMBL2035,Muscarinic acetylcholine receptor M5,reported_activity,chembl:activity
188,129587,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5552,CHEMBL240,HERG,reported_activity,chembl:activity
189,129588,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
190,129589,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,5475,CHEMBL249,Neurokinin 1 receptor,reported_activity,chembl:activity
191,129590,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,89,132,191,6534,CHEMBL2104,P2X purinoceptor 4,reported_activity,chembl:activity
192,149548,GELRVIPPMNMYGS-RVXRQPKJSA-N,CHEMBL490,98,158,191,8515,SERT,SERT,inhibitor,libraries:biomol:targets
193,149774,HQPMJFFEXJELOQ-UHFFFAOYSA-N,CHEMBL280828,96,158,193,8525,NMDA,NMDA,agonist,libraries:biomol:targets
194,117598,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,70,47,196,5473,CHEMBL228,Serotonin transporter,inhibitor,chembl:mechs
195,129611,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5862,CHEMBL313,Serotonin transporter,reported_activity,chembl:activity
196,129612,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5571,CHEMBL1907610,Adrenergic receptor alpha-1,reported_activity,chembl:activity
197,129613,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5473,CHEMBL228,Serotonin transporter,reported_activity,chembl:activity
198,129614,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5941,CHEMBL2799,Dopamine transporter,reported_activity,chembl:activity
199,129615,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5587,CHEMBL2093864,Adrenergic receptor alpha-2,reported_activity,chembl:activity
200,129616,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5605,CHEMBL304,Norepinephrine transporter,reported_activity,chembl:activity
201,129617,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5580,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,reported_activity,chembl:activity
202,129618,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5863,CHEMBL338,Dopamine transporter,reported_activity,chembl:activity
203,129619,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5552,CHEMBL240,HERG,reported_activity,chembl:activity
204,129620,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5495,CHEMBL222,Norepinephrine transporter,reported_activity,chembl:activity
205,129621,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5521,CHEMBL238,Dopamine transporter,reported_activity,chembl:activity
206,129622,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5755,CHEMBL264,Histamine H3 receptor,reported_activity,chembl:activity
207,129623,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5482,CHEMBL220,Acetylcholinesterase,reported_activity,chembl:activity
208,129624,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5490,CHEMBL1942,Alpha-2b adrenergic receptor,reported_activity,chembl:activity
209,129625,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5514,CHEMBL289,Cytochrome P450 2D6,reported_activity,chembl:activity
210,129626,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5538,CHEMBL216,Muscarinic acetylcholine receptor M1,reported_activity,chembl:activity
211,129627,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,reported_activity,chembl:activity
212,129628,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5542,CHEMBL2035,Muscarinic acetylcholine receptor M5,reported_activity,chembl:activity
213,129629,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5468,CHEMBL224,Serotonin 2a (5-HT2a) receptor,reported_activity,chembl:activity
214,129630,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5470,CHEMBL225,Serotonin 2c (5-HT2c) receptor,reported_activity,chembl:activity
215,129631,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5472,CHEMBL3371,Serotonin 6 (5-HT6) receptor,reported_activity,chembl:activity
216,129632,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
217,129633,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5610,CHEMBL6184,Transporter,reported_activity,chembl:activity
218,129634,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,89,132,196,5639,CHEMBL2321615,Potassium channel subfamily K member 2,reported_activity,chembl:activity
219,149613,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CHEMBL41,98,158,196,8515,SERT,SERT,inhibitor,libraries:biomol:targets
220,129659,FOWAIJYHRWFTHR-UHFFFAOYSA-N,CHEMBL13790,89,132,198,5608,CHEMBL2094132,Serotonin 3 (5-HT3) receptor,reported_activity,chembl:activity
221,129660,FOWAIJYHRWFTHR-UHFFFAOYSA-N,CHEMBL13790,89,132,198,5600,CHEMBL4972,Serotonin 3a (5-HT3a) receptor,reported_activity,chembl:activity
222,149598,FOWAIJYHRWFTHR-UHFFFAOYSA-N,CHEMBL13790,96,158,198,8555,serotonin 5-HT 3,serotonin 5-HT 3,agonist,libraries:biomol:targets
223,149916,CWRVKFFCRWGWCS-UHFFFAOYSA-N,CHEMBL116943,94,158,210,8582,GABAa,GABAa,antagonist,libraries:biomol:targets
224,150293,CWRVKFFCRWGWCS-UHFFFAOYSA-N,CHEMBL116943,110,160,210,8628,Serotonin 1d (5-HT1d) receptor,Serotonin 1d (5-HT1d) receptor,targets,libraries:prestwick:targets
225,8633,DRLFMBDRBRZALE-UHFFFAOYSA-N,CHEMBL45,14,22,219,405,BE0000515,Melatonin receptor type 1A,agonist,drugbank:targets:human
226,8634,DRLFMBDRBRZALE-UHFFFAOYSA-N,CHEMBL45,14,22,219,406,BE0000327,Melatonin receptor type 1B,agonist,drugbank:targets:human
227,149740,DRLFMBDRBRZALE-UHFFFAOYSA-N,CHEMBL45,96,158,219,8524,melatonin,melatonin,agonist,libraries:biomol:targets
228,150596,DRLFMBDRBRZALE-UHFFFAOYSA-N,CHEMBL45,110,160,219,8659,Melatonin receptor,Melatonin receptor,targets,libraries:prestwick:targets
229,130766,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,89,132,266,5894,CHEMBL318,Adenosine A1 receptor,reported_activity,chembl:activity
230,130767,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,89,132,266,5931,CHEMBL2094117,Adenosine A2 receptor,reported_activity,chembl:activity
231,130768,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,89,132,266,6679,CHEMBL2111386,Adenosine receptor,reported_activity,chembl:activity
232,130769,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,89,132,266,6273,CHEMBL2095150,Phosphodiesterase 1,reported_activity,chembl:activity
233,130770,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,89,132,266,6424,CHEMBL2652,Phosphodiesterase 2A,reported_activity,chembl:activity
234,149971,APIXJSLKIYYUKG-UHFFFAOYSA-N,CHEMBL275084,94,158,266,8537,adenosine,adenosine,antagonist,libraries:biomol:targets
235,7146,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,18,22,281,148,BE0000013,Adenosine receptor A1,antagonist,drugbank:targets:human
236,7147,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,18,22,281,149,BE0000924,Adenosine receptor A2a,antagonist,drugbank:targets:human
237,7150,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,10,22,281,150,BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",inhibitor,drugbank:targets:human
238,7151,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,10,22,281,183,BE0000436,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",inhibitor,drugbank:targets:human
239,8445,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,18,22,281,219,BE0000241,Adenosine receptor A2b,antagonist,drugbank:targets:human
240,8446,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,10,22,281,220,BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",inhibitor,drugbank:targets:human
241,8447,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,10,22,281,221,BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",inhibitor,drugbank:targets:human
242,8448,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,38,22,281,222,BE0002366,Histone deacetylase 2,activator,drugbank:targets:human
243,117606,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,70,47,281,5629,CHEMBL2093863,Phosphodiesterase 4,inhibitor,chembl:mechs
244,117607,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,70,47,281,5630,CHEMBL2094125,Phosphodiesterase 3,inhibitor,chembl:mechs
245,117608,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,69,47,281,5631,CHEMBL2111329,Adenosine receptor,antagonist,chembl:mechs
246,130783,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5629,CHEMBL2093863,Phosphodiesterase 4,reported_activity,chembl:activity
247,130784,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5894,CHEMBL318,Adenosine A1 receptor,reported_activity,chembl:activity
248,130785,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5931,CHEMBL2094117,Adenosine A2 receptor,reported_activity,chembl:activity
249,130786,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5895,CHEMBL302,Adenosine A2a receptor,reported_activity,chembl:activity
250,130787,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,6679,CHEMBL2111386,Adenosine receptor,reported_activity,chembl:activity
251,130788,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5930,CHEMBL4975,Adenosine A1 receptor,reported_activity,chembl:activity
252,130789,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5484,CHEMBL251,Adenosine A2a receptor,reported_activity,chembl:activity
253,130790,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5710,CHEMBL2094257,Adenosine A2 receptor,reported_activity,chembl:activity
254,130791,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,6557,CHEMBL5129,Phosphodiesterase 3B,reported_activity,chembl:activity
255,130792,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5483,CHEMBL226,Adenosine A1 receptor,reported_activity,chembl:activity
256,130793,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5485,CHEMBL256,Adenosine A3 receptor,reported_activity,chembl:activity
257,130794,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,5933,CHEMBL255,Adenosine A2b receptor,reported_activity,chembl:activity
258,130795,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,6163,CHEMBL2592,Adenosine A2b receptor,reported_activity,chembl:activity
259,130796,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,89,132,281,6097,CHEMBL3360,Adenosine A3 receptor,reported_activity,chembl:activity
260,149949,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,96,158,281,8586,adenosine a1,adenosine a1,agonist,libraries:biomol:targets
261,149950,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,98,158,281,8587,adenosine a2,adenosine a2,inhibitor,libraries:biomol:targets
262,151020,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,CHEMBL190,110,160,281,8663,HMG-CoA reductase,HMG-CoA reductase,targets,libraries:prestwick:targets
263,149923,KOVRZNUMIKACTB-UHFFFAOYSA-N,CHEMBL454606,102,158,292,8582,GABAa,GABAa,inverse agonist,libraries:biomol:targets
264,8043,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,18,22,294,163,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,antagonist,drugbank:targets:human
265,8044,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,18,22,294,173,BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,antagonist,drugbank:targets:human
266,8045,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,18,22,294,167,BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,antagonist,drugbank:targets:human
267,8046,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,21,22,294,182,BE0004797,GABA-A receptor (anion channel),positive allosteric modulator,drugbank:targets:human
268,117609,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,77,47,294,5620,CHEMBL2093872,GABA-A receptor; anion channel,allosteric antagonist,chembl:mechs
269,130866,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5865,CHEMBL1907607,GABA-A receptor; anion channel,reported_activity,chembl:activity
270,130867,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5866,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,reported_activity,chembl:activity
271,130868,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5868,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,reported_activity,chembl:activity
272,130869,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5874,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,reported_activity,chembl:activity
273,130870,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5872,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,reported_activity,chembl:activity
274,130871,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5873,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,reported_activity,chembl:activity
275,130872,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5875,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,reported_activity,chembl:activity
276,130873,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5936,CHEMBL2095190,GABA-A receptor; alpha-6/beta-3/gamma-2,reported_activity,chembl:activity
277,130874,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5871,CHEMBL2094107,GABA-A receptor; anion channel,reported_activity,chembl:activity
278,130875,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5620,CHEMBL2093872,GABA-A receptor; anion channel,reported_activity,chembl:activity
279,130876,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,89,132,294,5665,CHEMBL1962,GABA receptor alpha-1 subunit,reported_activity,chembl:activity
280,149931,OFBIFZUFASYYRE-UHFFFAOYSA-N,CHEMBL407,94,158,294,8582,GABAa,GABAa,antagonist,libraries:biomol:targets
281,149368,VCZXZECZIRGUCZ-UHFFFAOYSA-N,CHEMBL577199,94,158,336,8544,alpha 1,alpha 1,antagonist,libraries:biomol:targets
282,149651,PPKXEPBICJTCRU-DMLYUBSXSA-N,CHEMBL1237044,96,158,366,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
283,149638,OBSYBRPAKCASQB-AGQYDFLVSA-N,CHEMBL445332,96,158,367,8596,kappa 1 opioid,kappa 1 opioid,agonist,libraries:biomol:targets
284,149524,XWLCIDLCEZAOEY-UHFFFAOYSA-N,CHEMBL109684,96,158,401,8552,dopamine D2,dopamine D2,agonist,libraries:biomol:targets
285,117612,UWCVGPLTGZWHGS-ZORIOUSZSA-N,CHEMBL531,71,47,402,5632,CHEMBL2096905,Dopamine receptor,agonist,chembl:mechs
286,149468,UWCVGPLTGZWHGS-ZORIOUSZSA-N,CHEMBL531,96,158,402,8511,dopamine,dopamine,agonist,libraries:biomol:targets
287,149498,FXKCQWIUITUJFU-UHFFFAOYSA-N,CHEMBL310310,98,158,404,8512,DAT,DAT,inhibitor,libraries:biomol:targets
288,149750,RCYLUNPFECYGDW-UHFFFAOYSA-N,CHEMBL285718,94,158,405,8524,melatonin,melatonin,antagonist,libraries:biomol:targets
289,7641,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,34,22,445,170,BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,potentiator,drugbank:targets:human
290,7642,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,34,22,445,171,BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,potentiator,drugbank:targets:human
291,7643,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,21,22,445,182,BE0004797,GABA-A receptor (anion channel),positive allosteric modulator,drugbank:targets:human
292,117613,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,73,47,445,5620,CHEMBL2093872,GABA-A receptor; anion channel,positive allosteric modulator,chembl:mechs
293,149896,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,96,158,445,8582,GABAa,GABAa,agonist,libraries:biomol:targets
294,151078,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CHEMBL526,110,160,445,8671,GABA-A receptor,GABA-A receptor,targets,libraries:prestwick:targets
295,149903,ZJQHPWUVQPJPQT-UHFFFAOYSA-N,CHEMBL273481,96,158,544,8582,GABAa,GABAa,agonist,libraries:biomol:targets
296,149879,BTCSSZJGUNDROE-UHFFFAOYSA-N,CHEMBL96,96,158,545,8533,GABA,GABA,agonist,libraries:biomol:targets
297,149525,PCOQOGIDTIFQAM-XFULWGLBSA-N,CHEMBL538542,96,158,551,8552,dopamine D2,dopamine D2,agonist,libraries:biomol:targets
298,149697,OASPNIMFGJVLES-BTJKTKAUSA-N,CHEMBL325238,97,158,555,8521,sigma,sigma,ligand,libraries:biomol:targets
299,149542,IWDBEHWZGDSFHR-BTJKTKAUSA-N,CHEMBL93240,94,158,556,8513,serotonin 5-HT,serotonin 5-HT,antagonist,libraries:biomol:targets
300,149543,IWDBEHWZGDSFHR-BTJKTKAUSA-N,CHEMBL93240,94,158,556,8556,serotonin 5-HT 2,serotonin 5-HT 2,antagonist,libraries:biomol:targets
301,149454,IQRDHLSQXOATHD-HBRCEPSSSA-N,CHEMBL110239,97,158,560,8553,dopamine d3,dopamine d3,ligand,libraries:biomol:targets
302,149933,RAVIZVQZGXBOQO-UHFFFAOYSA-N,CHEMBL481537,94,158,580,8536,TSPO,TSPO,antagonist,libraries:biomol:targets
303,149628,JELFWSXQTXRMAJ-UHFFFAOYSA-N,CHEMBL433461,94,158,589,8558,serotonin 5-HT 6,serotonin 5-HT 6,antagonist,libraries:biomol:targets
304,149861,VSMUYYFJVFSVCA-NWDGAFQWSA-N,CHEMBL578988,103,158,593,8579,mGluR 4,mGluR 4,positive allosteric modulator,libraries:biomol:targets
305,149862,VSMUYYFJVFSVCA-NWDGAFQWSA-N,CHEMBL578988,96,158,593,8579,mGluR 4,mGluR 4,agonist,libraries:biomol:targets
306,149863,VSMUYYFJVFSVCA-NWDGAFQWSA-N,CHEMBL578988,103,158,593,8528,mGluR,mGluR,positive allosteric modulator,libraries:biomol:targets
307,149864,VSMUYYFJVFSVCA-NWDGAFQWSA-N,CHEMBL578988,96,158,593,8528,mGluR,mGluR,agonist,libraries:biomol:targets
308,149882,FMKJUUQOYOHLTF-OWOJBTEDSA-N,CHEMBL33086,96,158,607,8533,GABA,GABA,agonist,libraries:biomol:targets
309,8350,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL701,14,22,609,129,BE0000217,Gamma-aminobutyric acid type B receptor subunit 1,agonist,drugbank:targets:human
310,8351,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL701,14,22,609,130,BE0002340,Gamma-aminobutyric acid type B receptor subunit 2,agonist,drugbank:targets:human
311,117630,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL701,71,47,609,5640,CHEMBL2111463,GABA-B receptor,agonist,chembl:mechs
312,149899,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL701,96,158,609,8583,GABAb,GABAb,agonist,libraries:biomol:targets
313,150214,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL701,110,160,609,8617,GABA-B receptor,GABA-B receptor,targets,libraries:prestwick:targets
314,149447,AMTYJSWZECGJOO-BTJKTKAUSA-N,CHEMBL279556,98,158,638,8512,DAT,DAT,inhibitor,libraries:biomol:targets
315,149497,YOORVSGDAHWVMC-UHFFFAOYSA-N,CHEMBL317757,98,158,639,8512,DAT,DAT,inhibitor,libraries:biomol:targets
316,149389,PTAYFGHRDOMJGC-UHFFFAOYSA-N,CHEMBL58343,96,158,662,8547,alpha 2,alpha 2,agonist,libraries:biomol:targets
317,149466,CVQFAMQDTWVJSV-BAXNFHPCSA-N,CHEMBL157138,96,158,710,8552,dopamine D2,dopamine D2,agonist,libraries:biomol:targets
318,149467,CVQFAMQDTWVJSV-BAXNFHPCSA-N,CHEMBL157138,94,158,710,8554,dopamine D1,dopamine D1,antagonist,libraries:biomol:targets
319,149522,HANSYUJEPWNHIM-IVMONYBCSA-N,CHEMBL12314,96,158,711,8511,dopamine,dopamine,agonist,libraries:biomol:targets
320,149806,UUDAMDVQRQNNHZ-YFKPBYRVSA-N,CHEMBL276815,96,158,722,8526,AMPA,AMPA,agonist,libraries:biomol:targets
321,7521,YSEXMKHXIOCEJA-FVFQAYNVSA-N,CHEMBL1372950,18,22,729,156,BE0000501,Alpha-1A adrenergic receptor,antagonist,drugbank:targets:human
